Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,AvgQuantityPerTransaction,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,AgeCategory,PreferredTimeOfDay,BasketSizeCategory,Country,Churn,RegYear,RegMonth,RegDay,RegWeekday,IsPrivateIP,AvgBasketValue,FavoriteSeason_Automne,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,Region_Afrique,Region_Amérique du Nord,Region_Amérique du Sud,Region_Asie,Region_Autre,Region_Europe centrale,Region_Europe continentale,Region_Europe de l'Est,Region_Europe du Nord,Region_Europe du Sud,Region_Moyen-Orient,Region_Océanie,Region_UK,WeekendPreference_Inconnu,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Explorateur,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_F,Gender_M,Gender_Unknown
2,80.19999999999999,5.728571428571428,15.025538698722691,4.0,73,2,10,9,0.0,3.769230769230769,9,4.5,1,5,3.0,0.0,0.0,United Kingdom,0,2011,6,13,0,0,40.099999999999994,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
4,644.2399999999999,33.907368421052624,27.521575746656428,18.105263157894736,73,2,11,11,0.0,3.111111111111111,12,3.0,1,1,5.0,0.0,2.0,United Kingdom,0,2011,6,7,1,0,161.05999999999997,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
1,158.04,17.56,9.86521160442086,9.333333333333334,72,2,13,9,0.0,0.0,9,9.0,1,0,3.0,1.0,1.0,United Kingdom,0,2011,8,14,6,0,158.04,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
1,2062.0600000000004,121.29764705882356,82.89864530930315,54.94117647058823,72,2,14,9,0.0,0.0,17,17.0,1,0,1.0,2.0,2.0,United Kingdom,0,2010,12,21,1,0,2062.0600000000004,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
11,1682.08,12.277956204379562,10.901021278294644,11.182481751824817,72,2,15,11,0.0,0.4852941176470588,91,8.272727272727273,1,20,6.0,2.0,1.0,United Kingdom,0,2011,7,3,6,0,152.91636363636363,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
6,1372.8,114.4,39.36736073080199,30.666666666666668,72,2,12,11,0.0,4.363636363636363,3,0.5,1,0,6.0,1.0,2.0,United Kingdom,0,2011,6,30,3,0,228.79999999999998,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
1,248.61,24.861,15.128490010572769,10.7,72,2,16,9,0.0,0.0,10,10.0,1,0,1.0,2.0,1.0,United Kingdom,0,2011,7,6,2,0,248.61,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
1,513.2,85.53333333333335,61.523805690697216,42.333333333333336,72,2,16,9,0.0,0.0,6,6.0,1,0,4.0,2.0,2.0,United Kingdom,0,2010,10,22,4,0,513.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
2,364.14,19.16526315789473,17.725341359640705,22.84210526315789,72,2,16,9,0.0,0.4444444444444444,18,9.0,1,1,6.0,2.0,2.0,United Kingdom,0,2010,11,13,5,0,182.07,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
1,518.4200000000001,21.600833333333338,16.879446188284387,15.5,72,3,9,9,0.0,0.0,24,24.0,1,0,6.0,0.0,2.0,United Kingdom,0,2010,10,13,2,0,518.4200000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
1,957.97,21.28822222222222,15.044272285021256,7.533333333333333,72,3,9,9,0.0,0.0,45,45.0,1,0,1.0,0.0,1.0,United Kingdom,0,2010,3,11,3,0,957.97,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
2,541.53,15.0425,7.787466624555859,12.305555555555555,72,3,10,9,0.2222222222222222,0.8857142857142857,33,16.5,1,0,2.0,0.0,1.0,United Kingdom,0,2011,10,14,4,0,270.765,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
1,100.8,50.4,28.84995667241114,17.0,72,3,11,9,0.0,0.0,2,2.0,1,0,4.0,0.0,2.0,United Kingdom,0,2011,9,15,3,0,100.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
1,224.14000000000004,9.74521739130435,4.598980983539344,19.73913043478261,72,3,11,9,0.0,0.0,23,23.0,1,0,5.0,0.0,2.0,United Kingdom,0,2011,2,9,2,1,224.14000000000004,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
2,230.22,19.185,16.867134530581275,11.833333333333334,72,4,15,11,0.0,4.545454545454546,11,5.5,1,0,1.0,2.0,1.0,United Kingdom,0,2011,9,9,4,0,115.11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
11,3540.0999999999995,13.615769230769228,13.058416115759654,8.192307692307692,71,3,13,9,0.0,0.2509652509652509,183,16.636363636363637,1,7,6.0,1.0,1.0,United Kingdom,0,2011,7,13,2,0,321.82727272727266,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
4,896.6600000000001,8.459056603773586,6.967078301117933,3.9716981132075473,71,3,13,11,0.1698113207547169,0.580952380952381,87,21.75,1,0,5.0,1.0,0.0,United Kingdom,0,2011,4,8,4,0,224.16500000000002,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,243.56,15.2225,3.62775872038554,7.875,71,3,13,9,0.0,0.0,16,16.0,1,0,6.0,1.0,1.0,United Kingdom,0,2010,11,3,2,0,243.56,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
1,743.5300000000001,14.579019607843138,6.41300904565149,11.84313725490196,71,3,13,9,0.0,0.0,51,51.0,1,0,5.0,1.0,1.0,United Kingdom,0,2011,7,25,0,0,743.5300000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
5,1727.17,21.589625,22.45506547931624,14.8,71,3,13,9,0.0,0.5822784810126582,68,13.6,1,2,2.0,1.0,1.0,United Kingdom,0,2011,7,25,0,0,345.434,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
1,216.85,12.755882352941178,4.023286993901146,14.588235294117649,71,3,13,9,0.0,0.0,17,17.0,1,0,5.0,1.0,1.0,United Kingdom,0,2011,8,1,0,0,216.85,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
3,1166.9200000000003,15.354210526315793,9.65888913739158,9.513157894736842,71,3,13,9,0.0,0.72,67,22.33333333333333,1,7,3.0,1.0,1.0,United Kingdom,0,2011,10,8,5,0,388.9733333333334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
1,451.44,16.12285714285714,5.62456178187201,14.857142857142858,71,3,13,9,0.0,0.0,28,28.0,1,0,2.0,1.0,1.0,United Kingdom,0,2011,6,8,2,0,451.44,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
2,659.41,26.3764,32.043692681503906,11.48,71,3,15,9,0.04,1.5416666666666667,24,12.0,1,0,2.0,2.0,1.0,United Kingdom,0,2011,4,13,2,0,329.705,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
7,1714.6,4.535978835978836,5.275498917366689,2.055555555555556,71,3,16,10,0.0,0.1458885941644562,297,42.42857142857143,1,7,4.0,2.0,0.0,United Kingdom,0,2011,10,16,6,0,244.94285714285712,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
1,238.25,12.539473684210526,8.023529615161904,10.68421052631579,71,3,16,9,0.0,0.0,19,19.0,1,0,6.0,2.0,1.0,France,0,2011,7,22,4,0,238.25,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2,364.72,19.19578947368421,7.821237693890111,14.947368421052632,71,3,17,9,0.0,3.0,12,6.0,1,0,5.0,2.0,1.0,United Kingdom,0,2011,9,19,0,0,182.36,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
2,274.7,12.486363636363636,6.983418828062551,7.318181818181818,71,3,17,9,0.0,0.3333333333333333,21,10.5,1,1,4.0,2.0,1.0,Germany,0,2011,9,25,6,0,137.35,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2,7.105427357601002e-15,3.552713678800501e-16,14.737283903152074,0.0,71,1,9,9,0.0,0.2105263157894736,10,5.0,1,10,5.0,0.0,0.0,United Kingdom,0,2011,10,20,3,0,3.552713678800501e-15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
2,667.6500000000001,14.83666666666667,9.331341860048363,11.844444444444443,71,3,18,9,0.0,0.0,45,22.5,1,0,5.0,3.0,1.0,United Kingdom,0,2011,7,13,2,0,333.82500000000005,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
2,297.0700000000001,14.146190476190482,8.0417923849043,14.333333333333334,71,4,9,9,0.0,0.2,20,10.0,1,1,2.0,0.0,1.0,United Kingdom,0,2011,1,24,0,0,148.53500000000005,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
3,1245.9599999999998,15.01156626506024,7.881553251944589,8.891566265060241,71,4,10,9,0.0,0.7439024390243902,76,25.33333333333333,1,7,3.0,0.0,1.0,United Kingdom,0,2011,6,9,3,0,415.31999999999994,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
2,173.16000000000005,21.645000000000003,5.495886773630933,7.5,71,3,10,9,0.0,2.857142857142857,8,4.0,1,0,5.0,0.0,1.0,United Kingdom,0,2011,5,22,6,0,86.58000000000003,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
2,621.7500000000001,20.056451612903228,8.765195015281405,15.838709677419354,71,4,10,9,0.0,1.3666666666666667,27,13.5,1,0,3.0,0.0,2.0,United Kingdom,0,2011,8,13,5,0,310.87500000000006,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
3,378.59,12.619666666666664,12.939804529604295,4.7,71,3,10,9,0.0,2.3448275862068964,24,8.0,1,5,3.0,0.0,0.0,United Kingdom,0,2011,10,14,4,0,126.19666666666666,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
1,199.8,39.96,34.60705130461132,12.0,71,4,11,9,0.0,0.0,5,5.0,1,0,5.0,0.0,1.0,United Kingdom,0,2011,8,11,3,0,199.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
1,74.4,12.4,3.5155426323684367,24.0,71,4,12,9,0.0,0.0,6,6.0,1,0,4.0,1.0,2.0,United Kingdom,0,2010,12,21,1,0,74.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
3,485.24,23.106666666666666,24.17865946104815,20.571428571428573,71,4,12,9,0.0,2.35,17,5.666666666666667,1,1,5.0,1.0,2.0,United Kingdom,0,2011,2,9,2,1,161.74666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
1,341.36,42.67,8.849490703666834,25.625,70,4,13,9,0.0,0.0,8,8.0,1,0,6.0,1.0,2.0,United Kingdom,0,2010,10,30,5,0,341.36,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
1,310.62,14.791428571428572,15.745971639030182,31.714285714285715,70,4,14,9,0.0,0.0,21,21.0,1,0,4.0,2.0,2.0,United Kingdom,0,2011,12,7,2,0,310.62,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
1,443.05000000000007,19.263043478260872,6.070592628538015,6.826086956521739,70,4,14,9,0.0,0.0,23,23.0,1,0,4.0,2.0,1.0,United Kingdom,0,2011,9,29,3,0,443.05000000000007,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
1,618.5900000000001,20.61966666666667,7.109744882824599,9.766666666666667,70,4,15,9,0.0,0.0,30,30.0,1,0,2.0,2.0,1.0,United Kingdom,0,2011,4,4,0,0,618.5900000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
1,213.5,21.35,30.84911307927308,4.1,69,6,10,10,1.0,0.0,10,10.0,1,0,2.0,0.0,0.0,United Kingdom,0,2011,6,28,1,0,213.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
1,270.79999999999995,10.832,6.154467889265488,3.48,69,6,12,10,1.0,0.0,25,25.0,1,0,1.0,1.0,0.0,United Kingdom,0,2011,9,30,4,0,270.79999999999995,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
4,605.06,3.457485714285714,2.8710588115723774,1.9657142857142853,68,6,11,10,0.7257142857142858,0.3505747126436782,123,30.75,1,0,5.0,0.0,0.0,United Kingdom,0,2011,8,15,0,0,151.265,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
3,380.55,7.047222222222222,9.21592825752234,6.314814814814815,68,6,14,10,1.0,0.7924528301886793,47,15.666666666666666,1,0,2.0,2.0,1.0,United Kingdom,0,2010,12,22,2,0,126.85000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
5,1026.94,5.673701657458564,7.1969889613988745,2.839779005524862,68,6,13,10,0.994475138121547,0.2555555555555555,112,22.4,1,4,5.0,1.0,0.0,United Kingdom,0,2011,11,9,2,1,205.388,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
4,296.71,14.129047619047618,11.706516947735524,12.285714285714286,68,2,14,10,0.0,2.9,17,4.25,1,2,1.0,2.0,1.0,United Kingdom,0,2011,2,19,5,0,74.1775,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
2,1047.43,21.3761224489796,26.64607075601755,16.183673469387756,68,0,9,10,0.0,0.3333333333333333,46,23.0,1,3,6.0,0.0,2.0,United Kingdom,0,2011,8,1,0,0,523.715,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
4,826.96,18.37688888888889,11.17611756100363,12.822222222222225,68,0,10,10,0.0,0.9318181818181818,34,8.5,1,3,6.0,0.0,1.0,United Kingdom,0,2011,9,17,5,0,206.74,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
2,351.45,18.49736842105263,28.414577018398543,2.736842105263158,68,0,10,10,0.0,0.1666666666666666,15,7.5,1,4,6.0,0.0,0.0,United Kingdom,0,2011,7,4,0,0,175.725,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
1,1071.03,17.274677419354838,7.497878108087918,10.919354838709678,68,0,10,10,0.0,0.0,62,62.0,1,0,0.0,0.0,1.0,United Kingdom,0,2011,10,24,0,0,1071.03,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
2,363.9,60.65,21.53859326882793,20.0,68,0,11,10,0.0,8.8,5,2.5,1,0,6.0,0.0,2.0,United Kingdom,0,2011,6,14,1,0,181.95,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
2,700.8599999999999,6.550093457943924,7.763100855769143,3.485981308411215,68,0,11,10,0.0,0.5566037735849056,94,47.0,1,0,4.0,0.0,0.0,United Kingdom,0,2011,9,21,2,0,350.42999999999995,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
2,778.5,14.68867924528302,5.07974258801787,14.037735849056604,68,0,11,10,0.0,0.5961538461538461,53,26.5,1,0,3.0,0.0,1.0,United Kingdom,0,2011,3,3,3,0,389.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
2,476.96,15.385806451612902,7.112889602308168,11.064516129032258,68,0,12,10,0.0,0.4333333333333333,30,15.0,1,1,1.0,1.0,1.0,United Kingdom,0,2011,10,8,5,0,238.48,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
3,1140.27,19.0045,14.262820034585832,7.616666666666666,67,0,14,10,0.0,0.7627118644067796,53,17.666666666666668,1,3,2.0,2.0,1.0,United Kingdom,0,2011,9,7,2,0,380.09,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
1,426.63000000000005,20.31571428571429,6.422272628461496,6.619047619047619,67,0,14,10,0.0,0.0,21,21.0,1,0,2.0,2.0,1.0,United Kingdom,0,2011,6,2,3,0,426.63000000000005,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
1,338.7100000000001,22.58066666666668,17.5853012755648,7.533333333333333,67,0,14,10,0.0,0.0,15,15.0,1,0,4.0,2.0,1.0,United Kingdom,0,2010,10,25,0,0,338.7100000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
4,2089.85,35.421186440677964,21.172995983396312,16.322033898305083,67,0,15,10,0.0,1.0172413793103448,52,13.0,1,0,2.0,2.0,2.0,United Kingdom,0,2011,8,11,3,0,522.4625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
1,324.79999999999995,14.12173913043478,3.8447965452424526,7.304347826086956,67,1,10,10,0.0,0.0,23,23.0,1,0,6.0,0.0,1.0,United Kingdom,0,2011,10,2,6,0,324.79999999999995,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
1,432.0,432.0,0.0,600.0,67,1,10,10,0.0,,1,1.0,1,0,3.0,0.0,2.0,United Kingdom,0,2011,11,8,1,0,432.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False
4,565.58,7.5410666666666675,11.074505732773144,3.2,67,0,14,11,0.0,0.7702702702702703,63,15.75,1,1,3.0,2.0,0.0,United Kingdom,0,2011,10,9,6,0,141.395,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
1,890.85,18.95425531914894,13.267133589156533,10.404255319148936,67,1,12,10,0.0,0.0,47,47.0,1,0,1.0,1.0,1.0,United Kingdom,0,2011,2,18,4,0,890.85,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
1,452.89,18.870416666666667,6.429460373033323,5.291666666666667,67,1,12,10,0.0,0.0,24,24.0,1,0,2.0,1.0,1.0,United Kingdom,0,2011,7,22,4,0,452.89,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
1,373.94,23.37125,8.333968142487706,7.3125,66,1,12,10,0.0,0.0,16,16.0,1,0,0.0,1.0,1.0,United Kingdom,0,2011,4,20,2,0,373.94,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
1,449.12,56.14,33.58585416510945,59.0,66,1,13,10,0.0,0.0,8,8.0,1,0,3.0,1.0,2.0,United Kingdom,0,2011,7,30,5,0,449.12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
2,138.03,4.059705882352941,2.871632927177357,2.911764705882353,66,1,14,10,0.0,0.0,31,15.5,1,0,6.0,2.0,0.0,Israel,0,2011,1,11,1,0,69.015,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
1,111.68,3.6025806451612903,2.984703187635174,9.258064516129032,66,1,14,10,0.0,0.0,31,31.0,1,0,1.0,2.0,1.0,United Kingdom,0,2011,7,10,6,0,111.68,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
1,135.31,2.602115384615385,2.119826423284868,1.2307692307692308,66,1,16,10,0.0,0.0,49,49.0,1,0,6.0,2.0,0.0,United Kingdom,0,2011,8,9,1,0,135.31,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
1,406.53,25.408125,13.127059695529688,15.6875,66,2,10,10,0.0,0.0,16,16.0,1,0,2.0,0.0,2.0,United Kingdom,0,2011,9,22,3,0,406.53,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
1,108.38,18.063333333333333,3.640448690294462,12.333333333333334,66,2,10,10,0.0,0.0,6,6.0,1,0,5.0,0.0,1.0,United Kingdom,0,2011,6,2,3,0,108.38,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
2,728.1599999999999,40.453333333333326,33.63322656855516,33.111111111111114,66,2,11,10,0.0,3.588235294117647,14,7.0,1,0,6.0,0.0,2.0,United Kingdom,0,2011,1,27,3,0,364.0799999999999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
1,140.34,14.034,6.575861920691462,16.0,66,2,11,10,0.0,0.0,10,10.0,1,0,6.0,0.0,2.0,United Kingdom,0,2011,12,2,4,0,140.34,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
3,331.0,19.47058823529412,9.505777500149737,13.176470588235292,66,2,12,10,0.0,2.4375,15,5.0,1,0,5.0,1.0,1.0,United Kingdom,0,2011,8,17,2,0,110.33333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
1,65.4,32.7,25.031580054003783,12.5,65,2,13,10,0.0,0.0,2,2.0,1,0,2.0,1.0,1.0,United Kingdom,0,2011,10,19,2,1,65.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
1,91.85,22.9625,11.506547049397572,1.0,65,2,13,10,0.0,0.0,4,4.0,1,0,2.0,1.0,0.0,Netherlands,0,2011,3,26,5,0,91.85,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
3,851.01,18.500217391304343,13.39073618242277,10.58695652173913,65,2,13,10,0.0,1.0666666666666669,42,14.0,1,0,4.0,1.0,1.0,United Kingdom,0,2010,12,23,3,0,283.67,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
1,354.15,12.648214285714284,11.600283857820488,4.571428571428571,65,2,13,10,0.0,0.0,27,27.0,1,0,6.0,1.0,0.0,United Kingdom,0,2011,9,3,5,1,354.15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
1,332.3,13.845833333333331,4.360204339713676,10.208333333333334,65,2,14,10,0.0,0.0,24,24.0,1,0,2.0,2.0,1.0,United Kingdom,0,2011,3,19,5,0,332.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
1,90.6,18.12,2.7380650101851107,8.8,65,2,14,10,0.0,0.0,5,5.0,1,0,4.0,2.0,1.0,United Kingdom,0,2010,12,10,4,0,90.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
1,369.34,16.78818181818182,15.4827060623454,9.227272727272728,65,2,14,10,0.0,0.0,22,22.0,1,0,6.0,2.0,1.0,United Kingdom,0,2010,12,13,0,1,369.34,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
3,608.1,14.47857142857143,10.061670464865864,8.595238095238095,65,6,13,10,0.5,1.4390243902439024,34,11.333333333333334,1,3,5.0,1.0,1.0,France,0,2010,12,12,6,0,202.70000000000002,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,133.06,19.00857142857143,3.601760812766577,4.285714285714286,65,2,15,10,0.0,0.0,7,7.0,1,0,3.0,2.0,0.0,United Kingdom,0,2011,8,27,5,0,133.06,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
1,92.46,15.409999999999998,2.669943819633665,10.333333333333334,65,2,15,10,0.0,0.0,6,6.0,1,0,6.0,2.0,1.0,United Kingdom,0,2010,10,31,6,0,92.46,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
5,725.07,10.508260869565218,10.702049000696046,6.2898550724637685,65,2,15,10,0.0,0.8823529411764706,53,10.6,1,0,0.0,2.0,1.0,France,0,2011,6,20,0,0,145.014,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,97.97,2.8814705882352944,1.8659827735619496,7.4411764705882355,65,2,17,10,0.0,0.0,32,32.0,1,0,5.0,2.0,1.0,United Kingdom,0,2011,8,28,6,0,97.97,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
1,312.98,34.77555555555556,27.188015333557868,20.22222222222222,65,3,8,10,0.0,0.0,9,9.0,1,0,6.0,0.0,2.0,United Kingdom,0,2011,2,24,3,0,312.98,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
1,391.98,16.3325,4.696048523932694,7.875,65,3,9,10,0.0,0.0,24,24.0,1,0,2.0,0.0,1.0,United Kingdom,0,2011,9,22,3,0,391.98,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
4,769.61,17.897906976744185,9.496306439407938,10.348837209302326,65,3,9,10,0.2558139534883721,1.4047619047619049,34,8.5,1,2,2.0,0.0,1.0,Germany,0,2011,7,20,2,0,192.4025,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,282.45,16.61470588235294,2.402067124496781,5.352941176470588,65,3,9,10,0.0,0.0,17,17.0,1,0,3.0,0.0,1.0,United Kingdom,0,2011,9,9,4,0,282.45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
